voiceID,duration,meanF0Hz,stdevF0Hz,HNR,IQR,sd,sfm,Q25,sp.ent,mode,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA,pF,fdisp,avgFormant,mff
../audio/common_voice_en_19965435.mp3,2.421479166666667,97.14825563856401,12.915382900886833,9.173863692708982,1.18407969050708,1.5646591729940893,0.00028288258327190477,0.9399308672488009,-3186.6620211919485,0.1875,0.02265088548985886,0.0002338852481072737,0.011169983278169204,0.013550341192892659,0.03350994983450761,0.14441942304481006,1.3442977103257883,0.043732781402304556,0.06360678437081753,0.11676647564274238,0.13119834420691368,631.6592993662314,1407.6547169171852,2262.9426930669683,3452.7114974434194,523.8161045910813,1352.0655915184311,2301.2560448031354,3269.695640322642,1.8225491052676275,1.163402819159314,,915.2931785771867,1861.7083453088226,1519.3653555572505
../audio/common_voice_en_19466989.mp3,3.3068958333333334,183.5612785447725,28.264003618866514,10.474325333586282,5.608353412292042,3.5378380634349114,0.0004789254523132029,0.8213433681350141,-1341.4166948175455,0.1875,0.01875320580363294,0.00010234795500245274,0.00770993208128519,0.009881006042424497,0.02312979624385557,0.11319586559709434,1.148480919255846,0.035518466049379714,0.05303585695101215,0.12789977376422093,0.10655539814813914,527.0404611682667,1443.359640978122,2267.3113904468078,3600.599221170454,474.55562241893426,1480.246768239887,2572.0404974675957,3674.334646503549,-0.896440848204703,0.312676074893392,,1066.5930080282048,2050.2943836574914,1605.1641026807658
../audio/common_voice_en_18833433.mp3,3.2321666666666666,201.66417787069005,34.07369239377587,12.646327791521037,3.766162881541226,2.926321925218871,8.37993107187596e-05,0.8797708580537901,-1885.6063357021324,0.234375,0.011602760138850718,5.755755960725716e-05,0.004395471570024163,0.005236687201941011,0.013186414710072489,0.07736800926105028,0.8388066024389813,0.028935922823629386,0.03577437215555719,0.06352837845980652,0.08680776847088816,488.09319386669375,1447.7431530613928,2280.3636305693512,3310.2936825141483,480.9861464451435,1354.3790468507716,2310.4485744866706,3395.8207632961075,-4.073097043002321,0.10922090737685856,,971.6115389503215,1885.4086327696732,1503.5866637485094
../audio/common_voice_en_20034876.mp3,4.8855,161.17194891010374,21.89907625685159,12.562439549543365,1.6198592006993822,2.0702464057585117,0.0016689599354029108,0.7583861125118392,-1641.8084510313174,0.1171875,0.013523436589718144,8.406363922948285e-05,0.006543230039244103,0.007400312301913535,0.019629690117732308,0.13952144503053385,1.3534250110406916,0.05271475778836914,0.07970811429652108,0.16599014384979238,0.15814427336510742,447.19100547882033,1498.0296178290423,2334.8736279535065,3228.436951913447,395.1100567632652,1500.049962551515,2336.6302896530597,3310.7418251482272,0.18715069396794648,-2.109632962303339,,971.8772561283207,1885.6330335290168,1463.3047470515376
../audio/common_voice_en_19693123.mp3,2.0480833333333335,172.77710543393815,33.28099301337742,10.020317856912026,1.4953286847852856,2.2918174747869355,0.007590103373300558,0.8179116027274296,-2474.032692251084,0.1875,0.020542986555067023,0.00011729796537193122,0.009785952442971804,0.009271219033962847,0.02935785732891541,0.12494351471670606,1.1252638148692387,0.041662165050143814,0.05112354363611522,0.08013335076117735,0.12498649515043145,524.0476362363025,1562.3779153042003,2334.787390925499,3101.266584964801,470.7487106464926,1679.8461433909747,2530.4837057803475,3061.6999164871672,-0.3448838862028234,0.9268763573020571,,863.6504019468915,1935.6946190762455,1573.2806575621312
../audio/common_voice_en_19452818.mp3,3.402833333333333,183.16618842571657,45.102139000916296,7.439789050720863,1.5622324788082695,1.3260234230227523,1.6795969387848663e-05,0.9740702613931728,-2005.8328469568828,0.1640625,0.025056549023354188,0.00013665335817688562,0.011843419721519675,0.010951566761212532,0.03553025916455903,0.12408009147368015,1.2254661441256152,0.04858652969191628,0.06918015179087882,0.12480399343822363,0.14575958907574882,526.7863554662971,1781.0670692929507,2564.136382230627,3270.309208764013,488.75466439627365,1783.943499754946,2682.982832514258,3200.3874444525663,1.3475428631622628,1.0591651848541999,,903.8775933520975,2039.0171102795111,1654.1432443302213
../audio/common_voice_en_19652718.mp3,3.9468125,142.80894655567667,45.8069002350623,6.558313357611262,4.134796498251196,2.556401042485755,0.00019975534726069495,0.8990694679227195,-2027.4901830076692,0.2109375,0.0282186857195798,0.00019766172786576946,0.012741615799715613,0.015496555151085315,0.03822484739914684,0.18270180010398052,1.6105844350417582,0.07603782598785483,0.11504536747887693,0.16455800871884396,0.2281134779635645,485.0196610826128,1390.4122618153708,1952.4287544728577,2752.4737725890745,401.8707760722246,1309.86902149394,2015.9312993613073,3003.6804072055147,5.430190567162197,-0.662284005577179,,867.26987704443,1682.8378760332466,1336.1675999084846
../audio/common_voice_en_19689797.mp3,1.5680625,177.47330657596282,27.249835820170123,8.490412207520755,1.217137597113197,2.223534134754469,8.68943235162632e-05,1.1113347594911906,-3627.142615066796,0.140625,0.013345321676097739,7.515700451738111e-05,0.00506423219938486,0.007990107089451828,0.01519269659815458,0.14618894264050178,1.3636852856266382,0.056734089427625305,0.1022482150468721,0.23337683105212848,0.1702022682828759,622.9632099370648,1617.0931858115473,2457.2786107587453,3417.750612457931,631.1845061955539,1679.1211271805412,2448.2782723530395,3235.6407357755065,0.8131235325618728,-3.313784492709962,,868.1520765266508,1998.5561603761603,1702.2167398806837
../audio/common_voice_en_19465915.mp3,4.1921875,104.93689570386032,24.1610759222722,8.822913914497018,2.9359147192434265,1.9852387520482877,0.0006555976355841706,1.0375602627357683,-1379.665803633788,0.2109375,0.01412141642641099,0.0001357354254572488,0.006423469392481213,0.006523738188738081,0.01927040817744364,0.13255314714191288,1.1296051689765416,0.0505658882136257,0.0743358692554293,0.13382444460116416,0.15169766464087708,471.4968224410521,1478.3003624803862,2431.3159033611178,3332.952676406376,366.91522511487,1461.8966159478007,2466.9078805172085,3566.129046599915,-0.3822660892845995,-1.3860334078363064,,1066.4046071616817,1965.4621920449486,1473.8663219210243
../audio/common_voice_en_19451222.mp3,6.1656875,234.13194926806614,21.26612756589558,13.544640215634992,2.069966298334998,1.6328578847774482,0.00020176606957701164,0.612588214434392,-1147.3423249186237,0.234375,0.015491709874319195,6.641067661439396e-05,0.007941498134769197,0.008324093286273765,0.023824494404307592,0.11987584012173448,1.1727335459403136,0.049567492048166295,0.06514224590118868,0.10437615800047509,0.14870247614449889,494.61264849700393,1486.337350412623,2330.6374132061364,3427.461947165166,483.38452529192307,1212.4375856204406,2413.3989184217253,3444.739589236262,-0.5647945233007469,-0.5774250747108421,,987.1183546481129,1888.4901546425876,1485.7112470936606
../audio/common_voice_en_18494206.mp3,3.3709583333333333,219.51840384658948,47.15958981417948,16.235588494688887,2.8874761817262016,2.9259367289425917,0.002941356820108456,0.9797255342004394,-1419.3799290473637,0.2109375,0.015036333160194036,6.84690579706887e-05,0.006975564820217382,0.006756829498253015,0.020926694460652144,0.11200148880658016,1.133976538204944,0.04252292120398612,0.05098862373224613,0.09645523034707354,0.12756876361195835,468.8655740193469,1413.4029177532452,2332.1125461066104,3215.733596099043,448.1633161018766,1219.359291859883,2424.6616237125418,3079.957244485994,-1.5455886917092818,-0.4117008521145001,,877.2646427947058,1793.0353690400739,1421.3170174256431
../audio/common_voice_en_20056525.mp3,3.5628333333333333,170.9587069978422,27.024937579259895,12.168465809520265,1.1973140711904249,2.1654985922940306,0.0012768040145279588,0.7796868676684908,-2035.5289472323793,0.1875,0.02371865714890882,0.00013863406260677092,0.01227623687840973,0.010204279501533676,0.03682871063522919,0.13225972909964612,1.2094098531454953,0.060166314685148665,0.06832786174144478,0.12566988506079077,0.180498944055446,488.74476174069076,1677.0745566270718,2583.77683875014,3899.4652001700265,507.3665169616297,1583.0621413143363,2861.4693243104284,4018.1391803047245,1.8400481637242327,0.6173710774540901,,1170.2575544476983,2242.50929072278,1743.2451238289764
../audio/common_voice_en_20020874.mp3,4.544125,209.9439929931994,50.80793277765655,13.175645408374134,3.129215416189905,2.9020535046900706,0.00021521652513110503,0.5750099977719285,-1002.9115967761697,0.2109375,0.018617091699828125,8.899488605915245e-05,0.008133566523952796,0.008093185574159953,0.02440069957185839,0.08903363010098832,0.8620638884430468,0.031381460402791286,0.04017316079955874,0.06961122679523493,0.09414438120837386,433.50947690802434,1159.3216062395177,2224.224515909436,3392.3287067064343,315.3881427330767,1037.7619217326635,2134.018271105035,3467.241250319074,-2.341178061590282,1.4278547991639055,,1050.6177025286659,1738.6023964724623,1247.4734801809632
../audio/common_voice_en_111934.mp3,2.570875,215.98129809600837,32.89650668973236,14.26194584011791,0.47858831857950385,1.4865553164252474,0.00023015680102465093,0.7458797937833934,-2148.9117489000637,0.2109375,0.022061139777672486,0.00010138622651725517,0.011648823402734456,0.01038839576910459,0.034946470208203365,0.10178998759761704,1.1122837758896675,0.04092881181066716,0.05176726280632696,0.08719898763913364,0.12278643543200149,519.8873282825441,1358.9031609535286,2156.2610170623216,3323.1446263463004,519.6470321270567,1191.474928984617,1790.846104367129,3167.7159701596224,-0.16230280194772323,1.7277740657648883,,882.6896460108552,1667.4210089096064,1368.9874444528596
../audio/common_voice_en_20150580.mp3,2.2614375,136.97115651148889,30.877582256217668,10.922210876067709,0.8235587817921378,1.894431019663791,0.0008130315158420212,0.710625608573941,-2212.998201935993,0.3046875,0.02455550938264897,0.0001799545454427845,0.012156127550084831,0.017898498442304345,0.0364683826502545,0.14222252445980782,1.347969972033774,0.0625961832597279,0.09125293572418415,0.12043075714858326,0.18778854977918372,443.2630129972173,1588.2681155251203,2497.227635667136,3431.058290766762,414.04601303906577,1562.9032079419414,2541.8580332300116,3402.2941434720365,3.381507197857549,0.8381654080078609,,996.0827101443236,1980.2753494207636,1538.0694977446283
../audio/common_voice_en_20080907.mp3,2.410791666666667,128.54488814422137,15.573467061943994,13.774125359926096,0.5844444139211881,0.9512287390395521,0.000729621275542603,0.41626392963580405,-1714.9771853974314,0.2578125,0.015148966656785926,0.00011816006290248828,0.006356180906902142,0.006914484333310453,0.019068542720706426,0.14029757209993568,1.3018144438610313,0.05885916437227036,0.07836744931043135,0.12933665103003575,0.1765774931168111,379.34327783993547,1168.638462882873,2108.2505918999286,2814.874791904987,353.09668803853066,1196.6543953346045,2020.0574182076666,2727.770043580041,0.31667258002487836,-1.921686469824142,,791.5577851805034,1574.3946362902107,1235.260242076169
../audio/common_voice_en_19739957.mp3,2.890791666666667,182.3986900959747,38.97010757307165,10.409153196957098,3.092424201060551,3.045714480813281,4.015462906766637e-05,0.9105805757784767,-1652.0842595793952,0.1640625,0.018187950314630167,9.8676441206647e-05,0.008477682277232793,0.008519603219430648,0.025433046831698378,0.13861305864995507,1.3025394882630166,0.046804899280234305,0.06270512132891128,0.1360418456069461,0.14041469784070293,454.78761360778884,1698.2628710892945,2641.5679480124727,3590.0073339822216,408.1298905947476,1738.421014741139,2860.2209929137866,3622.161630477098,0.2117739474172273,-0.6122297941270795,,1071.3439132941166,2157.233382181693,1646.5699885923682
../audio/common_voice_en_19729373.mp3,2.965479166666667,152.0427287399184,22.76338351194503,11.958059316907415,1.680217764937922,3.1499467594044184,0.0077196218681870755,0.6974291042898663,-1168.94235704036,0.140625,0.015870379207738157,0.00010433422271739025,0.006180172103211346,0.006571825557451366,0.018540516309634037,0.10859333504633695,1.0830905604136727,0.029387977648967542,0.046122592124728946,0.09257682366132006,0.08816393294690263,502.3992556232199,1600.6095203837347,2132.650822443852,2881.5765537693133,442.36674216105445,1643.9921046026993,2131.0058831734405,2923.1530470736225,-2.2486680671142807,0.10033815430583862,,826.9287683041894,1785.1294442527042,1458.9136905113596
../audio/common_voice_en_18607882.mp3,1.8453541666666666,167.8554852087675,40.18835801000956,9.11317754278726,1.9288221806184294,1.460255980100868,1.2812536063612438e-05,0.7231002652447426,-2264.6150862391096,0.1875,0.02462336537160509,0.0001428264051053554,0.010666647182107747,0.01210814144732274,0.03199994154632324,0.13109565175097626,1.2151260943857187,0.058990758232410866,0.07517718288663916,0.11568304327574863,0.1769722746972326,437.6875897546606,1694.1080931303973,2722.656882567786,3627.732186884375,345.43362718880786,1833.9793860665818,2928.4576074484207,3672.2575126006573,1.7624764588430215,0.4781091038275634,,1108.941295137283,2195.032033326117,1615.5960514299147
../audio/common_voice_en_18890858.mp3,2.9442083333333335,170.19228968103792,49.17063642612386,10.144028325317587,1.2972964259111721,1.8255860328861266,6.1921156831188936e-06,0.7097632795937293,-2304.333018307432,0.2109375,0.020930700941286424,0.00012212586249253489,0.011097015802853806,0.009851149750738416,0.03329104740856142,0.13618891815829862,1.280955955568966,0.06307447814772035,0.08779945354499645,0.17038403309720843,0.18922343444316106,505.6467929505848,1239.210439854532,2043.7484425160335,3029.7947423715236,471.9058512011476,1154.3831766180401,1986.1750160588304,3038.385301625148,2.143773696186869,-0.6092473600696112,,855.4931501413334,1662.7123363757914,1346.5312227034854
../audio/common_voice_en_19703312.mp3,2.98675,228.86067790923755,21.377868293892124,15.225582548335135,0.8754885672790815,1.1834484108791,0.0009814806953318737,0.8197723069806404,-2134.535694804438,0.2109375,0.012002568689004843,5.240158819932648e-05,0.005606102731190289,0.005913601578926992,0.016818308193570865,0.10281259132236538,1.1096711874776979,0.039348586623554546,0.059323050668409864,0.10499605759498512,0.11804575987066364,566.8069727879965,1561.681781276291,2654.7369203476237,3627.449887176437,590.6307487857636,1434.4031283266868,2755.86635723376,3723.912991081363,-2.186121105185917,-0.9606468241950759,,1044.4274140985333,2126.2033063568933,1717.1618796789996
../audio/common_voice_en_20129039.mp3,1.9308333333333334,126.23978368016937,10.10223034669936,11.264938206146429,1.7791510098889614,1.916751632157742,9.129360703028794e-05,0.6640529658348203,-3837.7366602170027,0.234375,0.015705746012575385,0.00012445869367522558,0.007563354702957309,0.008461108047167492,0.022690064108871928,0.12885482393860065,1.1888406880357516,0.05073333994561529,0.06246654543902637,0.12163434784282379,0.15220001983684586,445.63224625610815,1331.1517518423816,2382.738375349717,2999.355894578944,446.78453689630464,1358.1769022548024,2492.4519820958894,3005.3702803211368,-0.14933933966403234,-0.7085848758308335,,852.861914474944,1825.6959253920331,1460.1410658446086
../audio/common_voice_en_18547400.mp3,1.8347291666666667,135.64744885849183,10.393499946095046,11.73068724505856,0.878302837224584,1.6904399437385182,0.0005578234796280982,0.5084899098208526,-3444.7250654356253,0.1171875,0.014178978989084904,0.00010474407438279724,0.006716401542997535,0.009034764824643549,0.020149204628992605,0.13257268651960688,1.3514778340643172,0.044296520966861055,0.07835291199186181,0.1517948999496162,0.13288956290058318,502.25404641101903,1469.908625718136,2107.9388521681108,3124.881592470382,501.2266009392293,1495.784067289835,2020.7716350294534,3080.0317686520516,-0.034861125652386846,-1.4052620740208381,,859.6017225709408,1774.4535179776422,1469.7513302923269
../audio/common_voice_en_20080828.mp3,3.6801875,195.77594662306225,32.701786552834314,14.859650669492567,2.07383697192033,2.412402706252369,0.0034276069651299483,0.659644258351341,-1099.412878450885,0.1875,0.014052216497924415,7.180144856127784e-05,0.0066331315897666865,0.007035997496254295,0.01989939476930006,0.08646706498148098,0.969367313851554,0.02534021511774832,0.03915834426814542,0.07389457586915195,0.07602064535324496,425.2296423617615,1533.5459870908735,2326.678493195438,3331.7972220050497,405.8651021292749,1534.422557610109,2257.921484025027,3413.1339102915063,-3.1032521159539153,0.7389086944620604,,1002.4229360540771,1902.8357635139791,1480.120971678998
../audio/common_voice_en_19638711.mp3,4.768375,130.63426496162708,30.82107412865824,7.3018377153237175,3.9979982846474615,2.68827046727933,7.905222253101202e-05,0.47594002935847923,-4092.039032589599,0.09375,0.019192431592598282,0.000147713037493181,0.007815894771350387,0.008744713529170375,0.02344768431405116,0.1449147203731998,1.3898145768700567,0.04263659185206564,0.09414060128702827,0.2629422880891354,0.12790977555619693,364.23130996572826,994.8013955849239,2245.49514492587,3034.894529481099,349.10378825766946,743.5290079549061,2241.9257146155196,3069.036260778086,1.4391503186218821,-1.739292585210917,,906.6441575068056,1600.8986929015455,1156.0295328367995
../audio/common_voice_en_111932.mp3,1.376125,213.43502496116827,25.408552497050152,9.243366265173629,0.7195428817479639,1.1866244638759131,0.00013441525398720223,0.7772334038523553,-3160.3895354272927,0.2109375,0.035717075714406146,0.0001665856073925251,0.01852105458947175,0.017256222310223824,0.055563163768415254,0.1067511044617042,1.1395801009352267,0.037842727306994846,0.05314824938610094,0.07945065446502217,0.11352818192098454,626.7721833765004,1322.702714095545,1962.4550303964313,2984.6913043632735,636.3591621377894,1354.971092921031,1788.9312752299288,2878.258291355094,2.5328010537551187,4.959584630377305,,747.2997097391016,1664.629955410961,1451.5731892708334
../audio/common_voice_en_18838799.mp3,3.7868541666666666,233.29864912427902,22.659865863388987,18.5346326213819,0.8172302407494448,2.1147878145971415,0.00024340872062626138,0.6135537206205804,-672.1234363045573,0.234375,0.015005036028168417,6.458611605115016e-05,0.005893846924397414,0.0082696067096178,0.017681540773192242,0.08817377317673676,0.9509036407584625,0.02618972216411013,0.04126795660793123,0.09128115666960514,0.0785691664923304,453.68158878610626,1449.9903521695321,1941.9756256385876,3038.2945853253686,454.87028876216505,1244.03046452563,1825.9181272012415,3086.0106767906,-2.974738908680123,0.559173108102739,,877.0467960094784,1652.707389319909,1336.2857207962481
../audio/common_voice_en_20076252.mp3,2.9654375,181.44124186001616,52.80648251744925,12.562024559314708,1.3835508332383915,1.9442802504762817,0.006240530506384206,0.7281841818376853,-1244.0376780197946,0.1640625,0.02086909908527105,0.00011661769592275056,0.009056722116469856,0.008679571573609894,0.027170166349409566,0.08028286993831335,0.7990383071113968,0.0318139720992931,0.045897411197017006,0.06984154193134995,0.09544191629787929,491.17311542425756,1503.406099384846,2360.8357123866735,3419.6272792416453,435.357961518279,1445.2027918864783,2414.4273697664194,3269.683913256591,-1.9918015708133225,1.975188126893326,,944.775317246104,1891.168009106942,1492.8762183709414
../audio/common_voice_en_19602407.mp3,4.2455625,203.93949870954668,28.105718799220305,12.755006737808335,4.168727356729552,3.2005472625543367,0.000266157314896883,0.6768033603754443,-1809.1604384374928,0.1875,0.010432050324568355,5.106482946150311e-05,0.004916968720563716,0.005458705838311776,0.014750906161691148,0.08932072074459166,1.10724707081023,0.030706172943368554,0.043004596450862666,0.08768320046150396,0.09211851883010566,508.1857231809075,1709.761529078582,2333.695541878387,3501.318410534892,479.0039803135779,1655.2856604984636,2412.1376317846743,3753.4459367588147,-3.237087166839199,-0.5610498604208733,,1091.4806521484122,2074.9683023388825,1636.858285294082
../audio/common_voice_en_20075944.mp3,1.0453958333333333,129.3733686703116,9.963967433726072,8.23313510892818,1.7888586708569485,1.9367924339403684,5.926854380317512e-05,0.756206355147787,-4401.837640217161,0.140625,0.02250352825157093,0.00017329544001024687,0.010874001407173057,0.012621614880960213,0.032622004221519174,0.16380822635433426,1.459219238353022,0.0649732268708951,0.09773038351192208,0.14160449162943126,0.1949196806126853,489.8092319839476,1363.4928181097318,2571.1756407624775,3454.1180044240823,341.9956844233926,1326.384110151991,2446.361310323187,3358.2205275967754,3.253022458165018,-0.6928673296724462,,1005.4082810577943,1868.2404081238365,1389.4084537687174
../audio/common_voice_en_19723563.mp3,3.6801875,102.21512542142321,12.20199117407741,10.732787718808583,1.414773570761211,2.9829918427297386,0.001121726386229058,0.6212906636968286,-1615.8819848117298,0.2109375,0.02467857689534209,0.00024174276251371027,0.010626856619054112,0.012822554114920521,0.03188056985716234,0.16197638328669495,1.4962883473638138,0.05409782357860855,0.08274919381676489,0.1567309299078094,0.16229347073582567,468.3389662307781,1252.980613017039,2013.6642240337405,3061.5635161168075,470.09944893820887,1149.3746232591338,2134.815390528839,3088.875834940186,3.0778073713384546,-0.04275504171510513,,872.9254620006591,1710.791324416592,1373.8933790853011
../audio/common_voice_en_19673126.mp3,4.245583333333333,182.11791798343214,30.56575153655811,12.848009314084912,2.3430122889533913,2.6199611418229916,0.00020287501749625183,1.0043301737648929,-1453.7771619459022,0.1640625,0.01724067086749793,9.486822497696134e-05,0.007967064930040372,0.007416398565085875,0.023901194790121115,0.09839257839502488,1.0121654802750428,0.0344620019452198,0.050351563721115974,0.10166715436593514,0.10338600583565939,454.94114900357147,1407.5936953993369,2198.6146162911677,3230.8494934178566,444.67648443229194,1554.2231803967893,2224.141338283068,2940.8132356064943,-1.730537778015429,0.5820028295991013,,832.0455837247341,1790.9635596796609,1458.1320064203755
../audio/common_voice_en_20126940.mp3,5.0776666666666666,189.83098640277836,38.38661255836876,16.310522546050382,1.4076867590652444,2.32975729465383,0.0006607553751407323,0.4838397166449927,-1448.3983673900243,0.2109375,0.017771727502265515,9.373179966407579e-05,0.007048233025924543,0.007473400012390554,0.02114469907777363,0.11028302360839441,1.1223328920165678,0.02902416668504626,0.04964065204840498,0.12236378447058129,0.08707250005513878,410.77930173912904,1316.632922464009,2384.562367350886,3350.2300238308803,387.97896713034015,1112.2513530328793,2588.1452010583935,3275.2408495437658,-1.7142888218518377,0.19653938976378832,,962.4206274711419,1840.9040926913447,1382.9636054519635
