voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA,pF,fdisp,avgFormant,mff,fitch_vtl,delta_f,vtl_delta_f
../audio/common_voice_en_20043742.mp3,3.456166666666667,161.30572790551258,53.55091832320269,6.214105618900633,0.0234282249630848,0.0001439699572533,0.0089832794589156,0.0079302983989066,0.0269498383767469,0.1303442920466548,1.2341275714494029,0.0487106747578918,0.0654640751094181,0.1054172619483829,0.1461320242736755,619.7098719896184,1724.983734033745,2603.4810039874646,3397.6875484946204,526.5237119551938,1725.1069288603371,2493.8737356483266,3511.7581074215213,0.0231751167106265,0.203619793382024,,995.0781318221092,2064.3156209713447,1679.4158678353715,16.704819603748724,1017.9409506840117,17.19156694525431
../audio/common_voice_en_19132165.mp3,4.7576875,138.4437458774158,31.0553865046458,11.53225314506841,0.0262281557860493,0.0001908508493189,0.0120724666638096,0.0141230497955574,0.036217399991429,0.1688026888890827,1.498418576499085,0.0527585870943503,0.1016055046021188,0.1331776308927323,0.158275761283051,510.0556924602277,1262.691928001778,1936.9522833865328,2628.578151648172,512.7007884317184,1326.6128306572657,1957.6557075962053,2462.380474857272,2.793597879080417,0.3609752421844209,,649.8932288085178,1564.8374503856155,1345.6276830271208,21.019045446895266,750.4162176758439,23.320391521121746
../audio/common_voice_en_19679477.mp3,4.2775625,208.94169077255336,30.56924251917549,12.671285760367814,0.0150342440865327,7.165160322345916e-05,0.0066106689805604,0.0067430633532744,0.0198320069416812,0.100867531842791,1.0423226768404588,0.0327260542546071,0.055929079660302,0.1069372827918042,0.0981781627638215,583.4167614577794,1591.0409258480393,2245.4167675829385,3155.162670671381,524.6375695579932,1649.704574532919,2291.7706134930268,3009.8919921398656,-2.3957840332362754,0.0035783187593267,,828.4181408606241,1869.0011874309512,1563.1365064542952,18.007432705875416,904.8059120381176,19.34116451624463
../audio/common_voice_en_19132636.mp3,3.861583333333333,146.95973414799468,21.06896701855266,11.589585354520064,0.0233621738261476,0.000158852024866,0.0075096854544053,0.0086126786683847,0.0225290563632161,0.1286587844089516,1.3440632800370091,0.0394778425732341,0.0661905783391565,0.1389731761579808,0.1184335277197023,465.9406676468641,1189.2152765545786,1938.615812330189,2678.6300982059056,433.50519065039,1062.6393936646846,2061.979434481428,2960.160776181241,-0.1627028646083268,-0.0799046284734276,,842.2185285102837,1629.571198744436,1294.9260293600123,21.698966081871127,825.0582375552445,21.210623933475034
../audio/common_voice_en_19695086.mp3,3.7335,164.64569332679596,14.601628111276202,12.025367949618646,0.0198586024400895,0.0001212574049893,0.0081644239955538,0.0085219655628304,0.0244932719866616,0.112866408486555,1.186381636917915,0.027832838024401,0.0459746832932239,0.1111513419116787,0.083498514073203,617.7494847185343,1474.130927208577,2187.3073645441305,3510.967252465448,583.4854499637363,1408.4891491945407,2365.354896787475,3635.8404728815726,-1.539814488054832,0.800408978906459,,1017.4516743059454,1998.292492206831,1630.5013655085406,17.243855434507584,1002.0621593251367,17.463986477431504
../audio/common_voice_en_376660.mp3,2.3255,162.56883771642185,29.22678159687434,11.571114421166907,0.0220984291902041,0.0001360820691784,0.0103442254650792,0.0082768870974884,0.0310326763952376,0.1367062259379873,1.2629941296890983,0.048885632062596,0.0600058994194821,0.1053413382684534,0.1466568961877882,405.6440339896944,1474.1436012929487,2251.740184217544,2912.4012102271604,381.914224783973,1579.8242936635108,2212.562622898007,2900.057402454432,0.2266305709360129,0.4114991380338635,,839.3810592234863,1768.589635949981,1402.7142114148348,20.105099674120115,868.681000891561,20.145484915681443
../audio/common_voice_en_19738639.mp3,3.200125,247.7169718260135,35.43835591189057,15.764542511068122,0.0078624464390678,3.1617392970128984e-05,0.003398023863005,0.0038055401764643,0.010194071589015,0.0733696529274271,0.7831946299627112,0.0196006270455555,0.0295895822062232,0.0555269100470969,0.0588018811366666,571.996197544993,1722.8800736421476,2531.20390120439,3636.799515327982,544.0169664497872,1694.0629709473408,2561.8785518281747,3657.1055897358974,-5.301697829659225,0.0397888000915947,,1037.6962077620371,2114.2660197403,1714.19217341762,16.351219688910646,1048.460423013904,16.69114028137992
../audio/common_voice_en_19777949.mp3,3.4242916666666665,162.51549307233884,25.40424195860712,9.380293874466618,0.0238206458972091,0.0001469865810528,0.012025922329513,0.0117094646465583,0.0360777669885391,0.133945436699131,1.2187610995743872,0.0428461924077157,0.0654692574445467,0.1507315425231906,0.1285385772231472,409.9254328780663,1595.9282933890763,2323.630738372067,3186.0474534747327,366.9955902895467,1665.749260761262,2600.145837586664,3344.457274894089,0.8608102485175477,1.143367697545448,,992.487228201514,1994.3369908828904,1518.4428772649017,18.685196276453112,994.6707972563161,17.593760717889495
../audio/common_voice_en_19655072.mp3,2.144083333333333,194.85290113750617,38.53405216172346,11.30898147914818,0.0202541392541973,0.000103618592879,0.0099957261925754,0.0098498046126321,0.0299871785777263,0.095604431069152,0.8718042774963451,0.0403888893580181,0.0500548717590853,0.076840920807073,0.1211666680740544,520.7946469395816,1567.706836898022,2292.9868135371967,3241.017682433001,449.1146473818925,1588.0638773341666,2214.327694759732,3422.9217704430275,-1.4118539903118443,1.6235757938174589,,991.2690410203784,1918.606997479705,1524.810988404903,18.416024262787783,958.2237415781963,18.26295805526324
../audio/common_voice_en_130843.mp3,2.0054791666666665,88.9684133239321,9.673895133132888,8.863321244490882,0.0136739912528,0.0001540943838199,0.0055677172979918,0.0069538826781899,0.0167031518939755,0.1217029610236254,1.19933016511114,0.0322368449868145,0.0550057778731859,0.102554415937505,0.0967105349604438,400.6373468460306,1573.425539147682,2403.385087674028,3296.335106564701,356.07920443279835,1545.5416724636357,2378.6177701356746,3180.037939324713,-1.89776410141109,-0.4242319233866801,,941.3195782973048,1865.0691465892053,1428.387604380477,19.80283316982236,932.0490154232159,18.77583658199968
../audio/common_voice_en_18703382.mp3,5.120229166666666,198.92869192434952,35.645088404094686,15.385915280140509,0.016660126814669,8.413809926987146e-05,0.0073473921277987,0.0079346589370782,0.0220421763833961,0.0863143374949201,0.8583098025480066,0.0261738517164531,0.0380979023470543,0.0813500482967794,0.0785215551493594,455.3702567250569,1582.022079757328,2392.3265608396,3476.5496555975824,457.9906531202929,1690.8271128016154,2342.8050400437214,3426.519835147377,-3.0094871822574767,1.2343545184830147,,989.5097273423612,1979.535660278252,1579.0151774849032,17.794903742117977,981.6699056613188,17.82676630818261
../audio/common_voice_en_19060027.mp3,2.389479166666667,210.97173787189945,46.92218001880679,10.858659284518932,0.0253154975760016,0.0001212854534615,0.010765788144517,0.0089764713148098,0.0322973644335512,0.0908757218333476,0.9933728231245867,0.0386516674855077,0.0567073449351184,0.0993458193306123,0.1159550024565232,543.0134674720853,1777.2894057732449,2511.528022197169,3482.19575428852,488.8207887093404,1802.0834926008663,2775.494574196485,3644.380617617389,-0.8240922311784987,1.7835923204159858,,1051.8532763026826,2177.69486828102,1727.7152700738077,16.259086649006385,1078.1716300194305,16.23118204258873
../audio/common_voice_en_19783949.mp3,4.074791666666667,134.39828580663269,56.25526653989389,6.125210314512609,0.0436615804766735,0.0003288100274016,0.0229717080109799,0.0274628224953156,0.0689151240329398,0.2240460058800049,1.570323872554864,0.1212611562695719,0.2231283750555124,0.3902511286866356,0.3637834688087157,549.9716035911713,1503.957247120915,1948.516972926284,3153.2559650671783,465.8117716227133,1501.2094353221455,1733.5674412636258,3325.439747675593,12.813061634185695,0.0645442099845547,,953.2093253509598,1756.507098971019,1416.9691419617773,19.98147638005927,878.9370361342008,19.910413693533343
../audio/common_voice_en_19531835.mp3,5.4268125,147.975147600145,24.74480461514983,7.976268864562147,0.0269084623496193,0.0001824301577466,0.0142778684424486,0.0145392033804594,0.0428336053273459,0.1850370248934689,1.5901014424907534,0.0856901993133202,0.1028630113411291,0.1906804182524293,0.2570705979399607,405.34279275727056,1642.1763667531525,2444.6439352374523,3449.6591196494305,332.67700717748846,1860.592622180564,2385.420459319687,3537.883129541294,4.964892470112083,-0.5586474045238845,,1068.402040787935,2029.1433045547583,1511.804471805934,19.015847630603243,1014.4461685025398,17.250792149801676
../audio/common_voice_en_19698225.mp3,4.192270833333334,221.97558616887952,25.058192569361065,7.867915185100098,0.0181502679825818,8.136913508080653e-05,0.0096481432287681,0.0099539822763185,0.0289444296863043,0.1060066208022435,1.0387400314679778,0.0410246424424067,0.0503115884476512,0.0909124016023603,0.1230739273272201,482.7936789025538,1648.3880357490923,2503.036048243808,3698.376537946333,473.14005076482175,1642.6408949488855,2644.015866247233,3888.256393908575,-1.2352494201051254,1.0084206887090896,,1138.372114381251,2162.013301467379,1681.2713937450396,16.693298223921897,1091.4032577192302,16.034403302561863
../audio/common_voice_en_19669052.mp3,4.362875,193.2602283969472,31.14372852439801,11.90235834901065,0.01271455303862,6.613872195747412e-05,0.0051479246567467,0.0064452915260611,0.0154437739702402,0.095326649685536,0.9556794444104246,0.0303444305896283,0.0486783818483725,0.1007980598848646,0.0910332917688851,566.5795167704292,1746.551374327485,2392.950466637363,3125.536692792562,469.38374340060113,1905.1366700177296,2670.355650829366,3366.5730653487626,-3.161620538792556,-0.1525829223100234,,965.7297739827204,2102.862282399115,1683.847796496872,16.74929082616891,1026.2519872629036,17.052342131559623
../audio/common_voice_en_19216785.mp3,3.9362083333333335,214.42657859147263,21.8237681109058,17.057581187738144,0.0165674423763162,7.732521080687556e-05,0.0078795856458489,0.0073258552249135,0.0236387569375468,0.0995472170993715,1.0759931485806422,0.0331067955917259,0.0455423729251942,0.0982222522137214,0.0993203867751777,452.5286895906937,1355.915235673678,2061.257581824203,3069.717194470727,426.4911142039885,1198.856172765796,1921.5219955719983,2947.890111788242,-2.161668039607775,0.5455911142208913,,840.4663325280844,1623.6898485825063,1304.5430949183285,21.489526711901178,815.8547712590253,21.449896006606714
../audio/common_voice_en_19723416.mp3,5.322770833333333,186.2130967369658,31.527582185906283,10.898007825610446,0.0160942071315628,8.627264053351789e-05,0.0075873816526747,0.0076797108295343,0.0227621449580243,0.1015324018536689,1.0204537437861865,0.0397144233078043,0.0545398752495775,0.0984192980587497,0.1191432699234131,462.1890455188562,1547.1342779459487,2393.2327080455475,3382.332795964732,401.2748564332096,1612.8157499815093,2457.373854176481,3516.5151947350687,-1.8658021936491207,0.2768298107481594,,1038.4134461006197,1996.9949138315671,1537.8097456625685,18.325689047149368,1003.3856604858481,17.440950861831478
../audio/common_voice_en_19620479.mp3,2.2935833333333333,166.44467602112533,18.78455777739396,10.983138604925832,0.0132657209722402,7.96843850989539e-05,0.0052920582261559,0.0060167380246629,0.0158761746784678,0.134824251513719,1.2162707247185145,0.0380460275336395,0.064084557267624,0.1285179162316178,0.1141380826009185,482.8833277172896,1508.5183816086608,2177.913194427916,3182.5024028806147,479.9005473512326,1450.1043737251107,2433.5344642439813,3597.76444750824,-1.7605278365593904,-1.2865876928102802,,1039.2879667190025,1990.325958207141,1571.1049020931302,17.834379141909213,1004.3389791024799,17.424395910271993
../audio/common_voice_en_19679480.mp3,3.744125,206.82274270050576,29.210451948063103,11.713763076676058,0.019052846617071,9.205945816847936e-05,0.0094382147825351,0.0112224845373738,0.0283146443476053,0.1009430895315236,1.0073901986785712,0.0345760635455202,0.0541234069585865,0.1004521861187033,0.1037281906365606,535.295404000218,1340.5597314702316,1938.1099807717287,2943.2798471494584,494.8963923650067,1324.3486913216946,1872.8147113641944,2921.937779668422,-1.3262487843437811,1.3098601118330817,,809.0137957678052,1653.4993936798294,1376.1652991560466,20.456052109574824,816.3233447816671,21.4375836632242
../audio/common_voice_en_20068689.mp3,4.693645833333333,119.81180817770058,14.598573372530222,10.724136822988871,0.022818773252908,0.0001900340578069,0.0104266250422373,0.0112747473751984,0.0312798751267119,0.1708724543390841,1.52718997119233,0.0669980137381465,0.1016949957035965,0.1851251569962935,0.2009940412144396,419.6492107893077,1336.8130772481172,2117.066942239847,3038.8171077070374,325.96068324417354,1455.8214380195802,2298.959521560116,3038.538715752853,2.954122886655797,-1.1316613623482614,,904.1926775028932,1779.8200896441808,1349.3274552189955,21.01571241544446,891.8569908422254,19.621979958327028
../audio/common_voice_en_18703809.mp3,5.344020833333333,118.29151912729952,25.37423193507021,6.604892900080652,0.0244758496438357,0.0002077715762728,0.0107297589274456,0.0133229923072675,0.0321892767823368,0.1902519714201604,1.6080967525126129,0.0906639812613057,0.1555963100415867,0.2161929202957563,0.2719919437839173,468.7209415119937,1587.3710268968614,2367.01578911486,2959.497379348413,415.22761637154656,1551.913193116277,2334.614816492698,2913.3952036034675,5.276053102352721,-2.420491838019666,,832.7225290773071,1803.787707395997,1446.911849929631,19.437668591119888,884.2335167478128,19.79115207526235
../audio/common_voice_en_19307069.mp3,3.029625,130.2233777274799,39.64765606198815,13.104381011524753,0.0231877033119587,0.0001810626712978,0.0121941021111368,0.0124640484434562,0.0365823063334105,0.1577704494611264,1.3985154882226445,0.0602638345711744,0.0959927107248416,0.2236463348071477,0.1807915037135234,460.99846577067655,1188.3954167930635,2300.511269232266,3102.062783297537,434.8132232666132,1020.9426274932524,2391.3098216852823,3154.862065064291,2.873340378413313,-0.3159795369731735,,906.6829472658928,1750.4819343773595,1352.7890399168452,20.886251646977666,893.7672540386385,19.580041583447244
../audio/common_voice_en_20068542.mp3,2.0481041666666666,105.94195031626438,22.71973202130211,9.326166418128404,0.0386653066558338,0.0003640252596391,0.0143095681742493,0.0162706057994585,0.0429287045227479,0.1672701127426574,1.4125637034145595,0.0600243826534301,0.1210741251372376,0.3404170702011914,0.1800731479602904,462.9834595099548,1654.9403361781824,2286.652572673966,3112.134482012812,373.9462497461498,1659.8979140559136,2423.6170350794014,2962.045405011177,5.916800826773227,0.7364566259706812,,862.6997184216758,1854.8766509731608,1452.9028219653806,19.485780174166695,909.6676905330747,19.23779439692402
../audio/common_voice_en_184407.mp3,1.930770833333333,220.6801067251182,35.99904244066052,17.059663418470983,0.0119762215639558,5.4257231542054273e-05,0.0057970567913872,0.0061615979074819,0.0173911703741618,0.0814594718789328,0.8721603217649816,0.0310316097917486,0.0428784270295304,0.0839030179283427,0.093094829375246,415.4095206323129,1607.017616219392,2410.144167302506,3639.9772730098966,294.79587289409363,1392.9874812192977,2873.425663310472,3596.6485891250945,-3.526694667590168,0.2595720750633505,,1100.6175720770004,2039.46440163724,1435.2965683094274,20.195354318571464,1048.0339704042858,16.697932027193033
../audio/common_voice_en_18651980.mp3,1.6213958333333334,103.05524077557962,9.12655073675994,12.04676445221094,0.015352691909583,0.0001489072772946,0.0059148155431106,0.0088819518994408,0.017744446629332,0.1314290670211707,1.3286468871272867,0.040327813677575,0.0680385890572593,0.1606605791369246,0.1209834410327252,435.3877091080789,1409.68935781014,2442.2309098106343,3324.6956670703817,426.6533687118852,1478.3907741712796,2329.9992781755936,3388.828322518387,-0.6499367672519311,-1.0097644916414248,,987.3916512688338,1905.9679358942865,1493.8859554484052,18.778791918596237,957.9433414222,18.268303816401936
../audio/common_voice_en_17281478.mp3,3.402833333333333,189.32472503770148,30.55193588957188,10.12265893121919,0.014909005946097,7.88478959015301e-05,0.0056750759838447,0.0055678370126026,0.0170252279515341,0.1140348925368666,1.1849386804915256,0.0371294785197781,0.0565202725208744,0.1103730154462473,0.1113884355593343,677.5126748839931,1546.4549054579215,2336.817347118708,3192.308936904707,672.7739855485438,1353.403566145269,2519.477865714285,3093.6054477637463,-2.1148276857960986,-0.7292935099415747,,806.9438207384009,1909.815216292961,1632.1797839939754,17.391253179820698,928.2288606405239,18.853109122166416
../audio/common_voice_en_19956361.mp3,3.1148333333333333,211.4996667425376,32.60274226611254,9.215833069375202,0.0172150777621723,8.099034486444792e-05,0.0080642555243792,0.0092227102191212,0.0241927665731377,0.1366038519021253,1.2725295502315317,0.0512930249892546,0.0659100314675854,0.1124963025205034,0.153879074967764,427.9901331781426,1579.5481576736,2467.0844486509354,3564.8533603712785,390.7363799248437,1669.0626449698218,2733.840025919478,3697.880746562983,-0.3237567992361732,-0.5731806812300138,,1102.3814555460465,2122.8799493442816,1602.3988376667955,17.671919376733268,1070.292611199347,16.350668795508057
../audio/common_voice_en_19721571.mp3,5.291,203.80178140220863,30.371866852183803,12.155860777754594,0.0158525247213847,7.776302743408218e-05,0.0073149466882613,0.0078271393308875,0.0219448400647839,0.0906272562125806,0.9596309791565448,0.0287016207404656,0.0410612029199109,0.0777824092708953,0.086104862221397,500.33740606208,1467.083191093663,2315.2683170221108,3429.714446582028,514.5202185841578,1430.7845616462214,2472.038141357561,3351.834599571821,-2.7957553082995674,0.9187841780320316,,945.7714603292212,1942.29438028994,1571.5514709229362,17.83105843625573,967.3787335074613,18.090122713933965
../audio/common_voice_en_22229.mp3,0.704125,253.4280563024162,23.899563031501337,21.411227248734228,0.008829740641509,3.4954323350213824e-05,0.0033567143432308,0.0048202272936032,0.0100701430296925,0.07051798809408,0.730622834697499,0.0229486927807519,0.0405242654134851,0.0912472298121611,0.0688460783422558,424.48716248962353,1185.954485251527,2147.400611728061,3395.653914169065,414.1316063297486,1319.0985521986306,2112.275327787075,3553.467711743748,-4.854856570826623,-0.1280376802069057,,1046.445368471333,1849.7432995148008,1422.9991154945876,19.7443621872135,947.787568668268,18.464053104842016
../audio/common_voice_en_19687173.mp3,4.330770833333333,175.85305896890677,41.68679027202783,7.425273758311077,0.0132705645665451,7.537969972502954e-05,0.0054999967113439,0.0059119366445692,0.0164999901340317,0.1474608633425411,1.348388904452224,0.0622841583031949,0.0924179038201325,0.1886324820533569,0.1868524749095849,604.1554104026278,1579.1917584640776,2574.689793566065,3386.8219989294166,653.5453109707928,1419.9109864042116,2760.604116403453,3517.965927428354,0.0525233673543877,-2.803102272927507,,954.8068721525204,2088.006585301703,1732.639239169162,16.283549268092862,1031.953817719028,16.95812322171646
../audio/common_voice_en_19671026.mp3,3.381458333333333,192.06389154181363,32.2854425416045,14.949999047422072,0.012254683607354,6.371408557340843e-05,0.0052059507042696,0.0052931795440485,0.0156178521128088,0.076010745237581,0.8994161515143718,0.026678939990774,0.03372456754387,0.0643707555280943,0.0800368199723222,545.948292231438,1443.2311644598092,2383.309381108985,3655.095601636977,549.4964943769459,1463.1559855564992,2446.982443196269,3749.974165802793,-4.017068953021582,0.4243450638594875,,1066.8258904752824,2052.4022722331265,1648.0814487980688,17.019237262064536,1033.897519705889,16.92624236585672
../audio/common_voice_en_20114455.mp3,3.861541666666666,112.98311744482292,50.09292424197612,7.72243210287844,0.0256742949696258,0.0002271546740351,0.0120107193139393,0.0120357237098369,0.0360321579418179,0.1706747674736004,1.6466920687075448,0.0658687756519541,0.1089385211149778,0.1690197097420591,0.1976063269558623,465.9107033605263,1274.789214780673,2478.5248062107576,3265.457385798712,376.1129713866428,1181.1245766487923,2462.3014182417096,3187.145162972904,3.6927633329706095,-0.5859357227141218,,937.0107305287536,1801.671032312512,1366.4359183178246,20.618656160001493,917.6430936512356,19.070595224956975
../audio/common_voice_en_19912706.mp3,1.1841041666666667,238.7524978597361,25.662958274354725,11.677825521774562,0.0202561004878522,8.51816020059118e-05,0.010229522169916,0.0112369574369579,0.0306885665097481,0.1273494981677574,1.1753602269405274,0.0451104122697724,0.0719778677324973,0.185369753771309,0.1353312368093174,493.14942703068783,1703.652942102714,2468.9866672941034,3475.446518088949,412.56748357104107,1782.5908742229758,2575.0302828423028,3387.84561887871,0.2957770599116169,0.1798723645822847,,991.7593784358896,2039.5085648787567,1591.5238708544844,17.750959049241764,1008.3431155381536,17.35520353174647
../audio/common_voice_en_19695169.mp3,2.2294791666666667,164.69487228732262,15.82960915114984,10.712744967875922,0.0110124476226153,6.69034869276305e-05,0.0039026814632531,0.0037076820772535,0.0117080443897594,0.1086738715240317,1.1376937624470154,0.0357709197630818,0.0530346728178652,0.1040876748669912,0.1073127592892453,519.9798355134777,1830.52693195008,2439.3731192646924,3619.539287252355,486.2748222667444,1797.905639294844,2610.467447667482,3680.2687597163176,-3.019610377410668,-1.2984145178147468,,1064.6646458165244,2143.729167236347,1702.4000519928647,16.499129533535697,1064.1478642024501,16.445083045969156
../audio/common_voice_en_20051300.mp3,2.4854166666666666,96.5162897311008,12.11012353629995,9.821986156575829,0.0261085918988884,0.0002712075428381,0.0067649249270023,0.0100057675691564,0.0202947747810071,0.1243296065218071,1.1533109341047774,0.038515785093417,0.0686897326466148,0.1023978590681529,0.1155473552802512,392.614691765573,1760.2286262244231,2704.942246663704,3373.947873630723,377.7335272793759,1758.7345376323442,2681.5529986309,3361.460593527327,-0.040810394327745,0.725341438361388,,994.5756887493172,2044.8704142674865,1564.318058737284,18.156600220100536,1014.0934830481475,17.256791698728556
../audio/common_voice_en_19732142.mp3,4.490833333333334,139.09506982503885,25.90023519862345,8.176534434416324,0.0217384273131312,0.0001562265913153,0.0104655470653629,0.0126788175069152,0.0313966411960888,0.1660678875356843,1.5940812406276266,0.064294514346821,0.1135597406055159,0.2511595783767177,0.192883543040463,470.31803848255294,1535.4531234849585,2517.669639783387,3532.1282861590403,407.941140408033,1636.898545695218,2553.0130907664875,3495.701400686297,3.256872319393785,-1.5640442933865897,,1029.2534200927546,2023.388544389009,1562.4339231951972,18.035932694881186,1013.181238955481,17.272329300176615
