client_id,path,sentence,up_votes,down_votes,age,gender,accent,label
535810f407b6c7dd1a8a967fd604a3dc88418ae5c9bfd71656c0d14e3247f1484e2c980ae764aedd659b61e1d1d462c00c430af253f87c1f47fe0e60bfd7b0d9,common_voice_en_138072.mp3,"That night, he told all of this to the alchemist.",3,0,fifties,male,,2
caa007ee1c9a789b211becee49ea1b1705792516ffa5a0e0ed858df58f53e7398043c4959dafd000f244e5d4b2b533f91f1c8753b8ca56d0f13d352a0ac2c7e5,common_voice_en_600236.mp3,The miner had abandoned everything to go mining for emeralds.,2,1,fifties,female,us,3
2258771ac47a6ade835ceb751a66892d712650e5b6db6f3449ed501bfa7e048b380f80b4c20ca7906375df2a1f45507e1cb5276d65ebf4f19d56338f3139c121,common_voice_en_19721537.mp3,His father died when he was two-years old.,2,0,fifties,female,us,3
0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,common_voice_en_116374.mp3,Something terribly important's happened.,2,0,fifties,male,us,2
3ce37d9c7b000d55a01600ae0b4246294260c48a51bd053afd9fa5c8b01e3999d431ee6b6834dd561e3d342537a01483453f4a2f41aac7a654b47e1ef05e4746,common_voice_en_660658.mp3,"And so, despite the fact that he was a Roman centurion, he converted to their faith.",2,0,fifties,male,us,2
ee74e15cc2cfe71d23fd8c9e743b26d6913c64c315f708ce4a290a18c3e14a17a4a17cc5451e7c5af452f431ca0c18a0050f0b8500895b2053eedce5db7e08e1,common_voice_en_19861317.mp3,"It included the settlements of Penge, Anerley and part of Crystal Palace.",2,0,fifties,male,canada,2
bbf02a7e16f03df637a890d52031e1a7428d37921aefbc18a90c909a0eb194c13807ad44f93014210b598ca1a5438c6d3c609d285016e2158e25d8651829bc19,common_voice_en_165237.mp3,Carbon monoxide is a very dangerous gas.,2,0,fifties,male,,2
2847e09f11027a8886ab04c7913d62e3f6fcf323083041c346694eeff0495853ffae65dc2733aa3934f1db347019f66f4e81db04ab2bae6975fd0d192c1eb3f9,common_voice_en_17275933.mp3,Pickled cabbage Fast train express.,2,0,fifties,male,us,2
aa308a6660bba7cbeccf02b5d203d0bb01e43d9526e64699e7a05d7fa61950840ee499dbd298f88c874ea183fad157665a2091e3b298ae06bf95a8de9b96618e,common_voice_en_19087568.mp3,The President also appoints a chairman or co-chairmen from among the private members.,2,0,fifties,male,us,2
9db305175f78cb274af0ef15daca8a06b22761b491428b42bd622ab8aee7d08f3a5afa767113b6c1db63ff9ffd6ca0248a08e4b79f89020361bf591611d6c98a,common_voice_en_19943352.mp3,"There is little reason to resist this change, thus ""Echinosepala"" is widely accepted.",2,0,fifties,male,australia,2
34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2,common_voice_en_19772469.mp3,Doctor Lucase and his nurse assistant served in the doctor's office.,2,0,fifties,male,england,2
aa308a6660bba7cbeccf02b5d203d0bb01e43d9526e64699e7a05d7fa61950840ee499dbd298f88c874ea183fad157665a2091e3b298ae06bf95a8de9b96618e,common_voice_en_19099983.mp3,The village of Birch Run is located within the township.,2,0,fifties,male,us,2
70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,common_voice_en_15733570.mp3,"Deeds are fruits, words are but leaves.",2,0,fifties,female,us,3
9d1fa8d94309fd31e1c8aad5d870f3deef4f1abd51d97376d057f8586605f1682f41f0324329eabcf824058e35790472650e25b49676e37fc8fcb619f722047c,common_voice_en_19626884.mp3,James Gamble Rogers' architectural drawings and photographs are now held in the Dept.,2,0,fifties,female,,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28709.mp3,I've got the party here.,3,0,fifties,female,indian,3
d6c388c8f672f9f33dcdddc2f768bfd1fc7d25bb2fa5701b3be9a959723542cde8d0bed42ddef79c7e257a6039f71a055be9ad045d0a9ab7c89cdb6e85a5f82f,common_voice_en_62481.mp3,"There were raised voices,and some sort of struggle appeared to be going on. .",8,0,fifties,female,england,3
be9701e69f88341ecbb16552d91ad5bd770d893e2ba25302dcbe6a6dea19524c405f36339fb238296fd7188bfc248bbfe4de7eb5f7cf582987a7ef6809b6dc85,common_voice_en_120478.mp3,"""He lives at the Al-Fayoum oasis,"" his friend had said.",3,0,fifties,male,england,2
1aea3c0f2103aa1f6ea3ace092afda2edc346a5a423f8e079cbeb534d6130beb233f37e53352a3a350a124e0f5420a39d79169a230d45364d80edced8435c7c3,common_voice_en_17669707.mp3,What can we do?,2,0,fifties,female,us,3
bdea72a9d47e94442507b87873c49c1edbfacfffc03da98530d551fd2f39181bb8e729816907572bf0fd690058342c79ddffff1476a8a0454e42418122d7575d,common_voice_en_19991088.mp3,The building and facilities have been updated through various renovations.,2,0,fifties,female,us,3
34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2,common_voice_en_18985490.mp3,These are well used for practical training by local rock-climbers.,2,0,fifties,male,england,2
163342f5286fd781c7c1e419b1c217047a81780c3c36650177799fe9ea148096657b4b332a2a364cea3c98ec7ca914218dfb8783a4857da00c07274b9f3bd684,common_voice_en_18885254.mp3,He died at home in Carlisle.,2,1,fifties,male,,2
34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2,common_voice_en_19091247.mp3,She also broke the story of Strom Thurmond's biracial child.,2,0,fifties,male,england,2
8d9f2fdceb751188db1c6a85d1379ae3fb1e3ccdb56570f6a87045a45dfa756d9546f19d58c81e2cbf569ad7efebbcb5ce64d5c25b637b1fa65a52a8d6aac528,common_voice_en_19254264.mp3,"Yet, they started very, very shakily.",2,0,fifties,male,canada,2
7cbf197695734dc82496550a5fbeb46d23378a16671b190f0556f7fc8185ee4c28ab92565fbd17f913675a17b0fb3a5da8496a551780ed24266e7da98057333c,common_voice_en_19738305.mp3,Big brown bats mate sporadically from November through March.,2,0,fifties,female,us,3
68fac73a3907fd26da9436c318eab9c266f63eda630b8016081aee33271b4fcc6393e3770efebb9c73e0cfca60cbfc898ad23cb5bca8279d3185f3d0d4e93b25,common_voice_en_19694657.mp3,The following table outlines the legal status and administrative arrangements covering Macquarie Island.,2,0,fifties,female,canada,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29397.mp3,I've got to go.,2,0,fifties,female,indian,3
e7252e16ea213ea52dfd9b0cf9d68e230819032e29aa708040d01f36178372573d50dbf5704fb911255299a741a4247e4b77005cd36d02b28a0f8385a0b1fb34,common_voice_en_134003.mp3,I heard a peculiar humming sound from the pit.,5,1,fifties,male,us,2
61782e19ce0a5354b0b2ac49309f00dd8e15e99d3659a95464504309d6250c267a037a6af38f6db2db94ea41c64b436c508e294b65b3710c87efe1f795ba2176,common_voice_en_497745.mp3,she decided against it.,3,0,fifties,male,us,2
530b14fc75dc12f6d611eb5992a13ee6380094aeae298d33381a0f141bb2d9dee46707dce29577ccab6480ee6e0c6afec1590620cc008db2a4b6ed699c2ae2fb,common_voice_en_19111773.mp3,It was serialized by MediaWorks in the manga magazine Dengeki Comic Gao!,2,0,fifties,male,us,2
2a66b494a387c21e0e0dade3689963bf9823466863a27d694e1ff2ac4565b0cac716411df038fafcd60efb1e40ddf3c0d0bbb709ce99c7bf0d526d59a47806aa,common_voice_en_16981.mp3,She says she's gonna write fiction.,3,0,fifties,male,england,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547614.mp3,What would it take to convince you to return my doormat?,2,0,fifties,male,england,2
0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18893966.mp3,Williams was a mission specialist on two space shuttle missions.,2,0,fifties,male,newzealand,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_27871.mp3,Let him have everything he wants.,3,1,fifties,female,indian,3
1a1b6fe616790499ceb81bda41e9e5e44adf660062d7f88709231dc02557eab73a147003949574e56469648ff080d5d29c4433358a1ac6d9a967ddb1fb080f58,common_voice_en_18764657.mp3,"Throughout the movie, Jamie attempts to fool the audience.",2,0,fifties,male,,2
efc4a25339d53f5a227cbd7186201a3fc5b8c0e1cff440a712d9003b4b25dfc530d57847a5d3bcefda21e1e65bc1f9bdbf25770ae81bdef832545cc8b2fd8b83,common_voice_en_195115.mp3,Did you know that Kevin Marcus is back from school?,2,0,fifties,male,england,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_28721.mp3,I haven't been able to shake him since.,2,1,fifties,female,indian,3
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18685592.mp3,"The common carp, ""Cyprinus carpio"", is originally from Central Europe.",2,0,fifties,female,canada,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29446.mp3,The whole thing seemed depressingly futile.,3,2,fifties,female,indian,3
977736dc88a35160e2448b9de220ad704d03efb1da2323e917e04fa52731cde95cad87576660a22e859e8c8db3c4c1661263152248195535c38ff07a00065368,common_voice_en_12892.mp3,"The camel driver, though, seemed not to be very concerned with the threat of war.",8,0,fifties,male,ireland,2
ade5448707931eda047c07e15848977f446baeb60bb2cfd6a2a1e6e45217a5376d441f33a8ccbac2848585f05cb90555dff603c02a8d17f10725bebf603ca75b,common_voice_en_16618.mp3,'m all about those invisible cosmic connections that transcend time and distance.,16,0,fifties,male,us,2
1c721fb3615085dca07e7d851f911cb3f6d6443a60f982e1b61b6599140d2e04c907f53558f83e1bcae2bbe155c050100bef08ac9ebd0089a97cd081d5ac978a,common_voice_en_18793919.mp3,"The competition, however, was never held.",2,0,fifties,male,us,2
120ac332bef668233ecb1525262722dcf869cfb7c86365ae4088e5e131e9e3818f8df7b793f16c029680dc7b88aa58dd2e8941c8451608ed8d4e358a9ee6f7c6,common_voice_en_126320.mp3,What times will Escape from Hong Kong be showing?,2,0,fifties,male,canada,2
ab2b432222be67c671793f793e279a3424d04df0b3f1aa5ccde94cbfab6c6b2223f0f9ca84d45832915861d139d8faca9880116b9aa5f279e1e276f7d46829e4,common_voice_en_120370.mp3,"""Where your treasure is, there also will be your heart,"" the alchemist had told him.",2,0,fifties,male,,2
7b9dc25d5e538cb502cefd188609db8550981c0c1906f3e4538bee9be19ac559d63e1ccdff8125355b19a679f5ec02def2d344beffa23bf983890c964d9b3fa5,common_voice_en_17297916.mp3,Do male kangaroos have a pouch?,2,0,fifties,male,us,2
fad595c4ac9cffac7c9862fca55c75b02590f24fbd8746a7f15fbbeda6b12329dc79b7af0cfdf90fe0e9b5bbf1dfee28d3a3fd729a2791072789dd7160434b45,common_voice_en_175697.mp3,The boy felt ill and terribly alone.,3,0,fifties,female,us,3
6a6b32832defa516dce6922d2300294d6e7f670b8f867ed3f8f7e291df5150f55cde5ad06e44e4d126e3687b818fe5f23e70a1cd189217bc55d1f9f21ced88e0,common_voice_en_19642551.mp3,Subsequent owners are unknown.,3,2,fifties,female,australia,3
cd61e8effa3a95607f7ff92f4e77eff92c9a22a4c11df6cee81f3fd7b3b90fb35af4d8f400574653355ff560edae5458d25114d56ddee5a2ff4fcc0e3ad5fc50,common_voice_en_19575876.mp3,"Therefore, the equations for the first three quantum numbers are all interrelated.",2,0,fifties,male,,2
f42f7defd38fd10747afedffb91581c1901a7fdab87d9315ea5fe5d1be2c8a55ac33994bae59b5e9767b3fb0184ed5ea3f408d4bbc786f10ae8e51a91bc2abec,common_voice_en_18467738.mp3,"You heard me mention sausages, kidneys and bacon and ham.",2,0,fifties,female,,3
a1573f20b82d1823b5a8db60e86c33cc97b7f9218ef77edbb9526d7bc1d4fbfacd6c436ea0e25b86a5cb79c59593ca09407b67e2256d712f76912fc86c8a76df,common_voice_en_607792.mp3,They'll believe him.,2,0,fifties,female,,3
021a3a9594b6a53bc00817b4abaad5c943b9ba9f4ca431f9d98a4e601334fbe15e500bea5141d926c78030a244636075fbeaceff082c13e5101ec52269069e20,common_voice_en_57007.mp3,Hundreds of observers saw the flame that night and the night after.,11,1,fifties,female,us,3
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18697730.mp3,"Under his father's tutelage, Mike developed into a polished youth player.",2,0,fifties,female,canada,3
f054a5bef406ba6ef467667dfd7f441bedd45003b6f8d1050e0f16e12b8ebef4a93fc9328072682086c6e4c1ffa0baffbc6b85686623d778234e50273d4f692b,common_voice_en_19677393.mp3,"Although the original house is gone, a later one stands in its place.",2,0,fifties,male,england,2
bda9735882bdfc8cf0e13de4675266e9206c1f8450689f29f5329c87446b07fdb83a5c57963d724d07a9a1cc25c800ceb01f9f9bbcc1da489b3ec1fda8c377bb,common_voice_en_60005.mp3,Listen to the woman!,2,0,fifties,male,us,2
b8e490db925e7ad24933694dd66414d966cf6bc2f745516544bc576b3ba454607bb770a60cc13d8f5e9617c01be330f4b2917825588615513cd826c12548d7bb,common_voice_en_18887240.mp3,"This began with the Spey Drive Estate, at Auckley.",2,0,fifties,male,canada,2
2d928c67f344b5f47839839d08277137da3365c84393a5840a70cada5777fcc74ff69c96720bd4b18eb982f3c3a82f8c849e7acb983216eac72503e9fe1d81f9,common_voice_en_20096983.mp3,"Following Vulture's defeat at the hands of Spider-Man, Phineas disappears and escapes justice.",2,0,fifties,male,,2
666d8a75b930da2206db122b9d213c565802c88080a92d1d4c31581ebc51c3c7e8df6c7e8c448e3ed85b88c2e5aaf23eb3a58c7e14d82dce0f7ae66b0ca65431,common_voice_en_18152688.mp3,"Last night my little sister crawled into my bed, after she'd had a nightmare.",2,0,fifties,female,,3
8e68651007124cc97984fbddad2ea1edaf53a04ad5129920ca44e240cd3a08146469c1d8968ed576d1655b2323c4bded672bd89e88dab0da23b16ab7e15381be,common_voice_en_17481778.mp3,Do you want me?,2,0,fifties,female,england,3
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547514.mp3,I'm going to find Kyle's mother.,2,0,fifties,male,england,2
4f6efe0fc781774e10055d6303377db47c70a500325c902e16ee3e19f650b14293a89d49d5324d172e2f427491461566d5f964b0bc7cb89e84b351f5bf9d95ed,common_voice_en_19949741.mp3,"He then left, leaving a small party concealed near a patch of fern.",2,0,fifties,female,,3
36b83dc2895ee7ca3860332467eae1004c2b17adbd25614e15f889989fc897b8c9e5760d973eaad41a0e88bf8bf7846b75184b636cc58a1601a2fe7b3034b84c,common_voice_en_20093093.mp3,Be to him at this moment all the support you can.,2,0,fifties,female,,3
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_29922.mp3,I want to do what I want to do.,2,1,fifties,female,indian,3
392c0beffdd3617b039eda723efc74a4fdc4819078c85420b1b42ba87768ae86c8ab2f1ab8016d0f5482109b97262596243599d06863e78086a42b3451322eb4,common_voice_en_17789938.mp3,Corn cobs can be used to kindle a fire.,2,0,fifties,female,ireland,3
be349663882400f4bc7a15148239610783b92069946153359aeafc06ff5f9af1dff68a1ddaf5f717461d6190f3f59691cae4a7af12732b460fdb818eab59f89b,common_voice_en_111211.mp3,Mine's in the door.,2,0,fifties,male,australia,2
1dcdedbe135ec7be714cfd2845fda08de01e759ee5cdb67bd5e6d84079be42dba7ee2337644680d79784f7ba5e63dc2ad89088d38857bd27d81c11dea60d338b,common_voice_en_20152223.mp3,"The couple was devastated, but Helen refused to consider adopting children as Richard wanted.",2,1,fifties,female,,3
34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2,common_voice_en_19091126.mp3,Olefin metathesis is a reaction between two molecules containing double bonds.,2,1,fifties,male,england,2
0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18890762.mp3,He subsequently was retained in Botha's reshuffling of the government.,2,0,fifties,male,newzealand,2
f054a5bef406ba6ef467667dfd7f441bedd45003b6f8d1050e0f16e12b8ebef4a93fc9328072682086c6e4c1ffa0baffbc6b85686623d778234e50273d4f692b,common_voice_en_19675863.mp3,All of the warehouses are now converted to other uses.,2,0,fifties,male,england,2
c948b5166ffa7f0a17b7d067f7f99418cfe1cf101ee9b845047cdcb43911af6bc2c5f775f5099e60052e8edf9d59a2a0fdd906095c9ea0f02c8af763b2088235,common_voice_en_30272.mp3,He placed the DVD into the player.,2,1,fifties,female,indian,3
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547308.mp3,Want me to hang paintings at their convenience.,2,0,fifties,male,england,2
d341b1cadba7917402509d5145e4c1b788038635cb9e94b55413329398c37edc550f60429f5353d1dbc2bb5911c9ebf286f83a09f2e33299e76b206014fb00bb,common_voice_en_18335576.mp3,The huge N on the logo cast a shadow in the street.,2,0,fifties,male,us,2
70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,common_voice_en_10208745.mp3,Wipe the grease off his dirty face.,2,0,fifties,female,us,3
f9934747a2711a4049ec5134db3a426f0a2734bebe0714dff6d7a9f9d5088ea25ec53ccaf809b996cecd865a30e31cf37ef00abe75626599675d299bbcab1e7b,common_voice_en_15735163.mp3,"Me too, so I try to get plenty wherever I go.",2,0,fifties,male,us,2
ab26f653cf43d85acc3f3bfb324a3e641602acb462c6ffd919beb57bae1d25a857840a588d125d37a22b674db9f4356c25b3b78d6b1971b06360fb98a3d41ee3,common_voice_en_19961058.mp3,The Canadian stores were rebranded under the name The Source by Circuit City.,2,1,fifties,female,australia,3
4ab664ece9c9e07da54f6791b2638ac5e0b4472c0a77b23cf78ea0b880adfff9f1205c57baa5acf9bcf3ef0fcade4c28955d4720376fbe2c4cd2718e247f71f1,common_voice_en_139144.mp3,The time must have been somewhere around six o'clock.,6,0,fifties,male,england,2
9a544c1c95d92b7ec6c7d41f81f8600456645fe62914261e806c756768a627311082e528ac98cc853d04b9725c3fee2b1c7991907ea5afb8a0673adb22516811,common_voice_en_19410168.mp3,"Kipling's time in Lahore, however, had come to an end.",2,0,fifties,male,us,2
243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,common_voice_en_530803.mp3,Your mother and I talked it over half the night.,2,1,fifties,female,australia,3
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18698656.mp3,"Over the title's history, eight title reigns were shared between four wrestlers.",2,0,fifties,female,canada,3
025b854813489108d6430521c5735504b3b73337adcf573d7ad558d8b154a170246d45e7c9441ea03c910f8e0db8dfe84e57c8cb72f6c58dae48749e6bad3f87,common_voice_en_615788.mp3,I'm going to take over a lot of plates and things.,2,0,fifties,male,us,2
9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,common_voice_en_547620.mp3,Searching for a character instead of a full word greatly improves recognition accuracy.,2,0,fifties,male,england,2
f7fdc406fa77dc11d7bd65e60af2de7dc4bac823890a1bae7538048651b9abc04cb83a2bde3859a44eb4679db5135be44b8a4a37dc7949110f42b29248b7d4ae,common_voice_en_19685684.mp3,"Abruptly, the hitman breaks into the house and fatally shoots Nicki.",2,0,fifties,female,,3
18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18697604.mp3,Satellite imagery showed that the cloud pattern began to rapidly deteriorate.,2,0,fifties,female,canada,3
2516b77f6c37c7316b25e1d3b2e37d5618e53085a330d35e3aa24739b2f8185cde4f789f44c2d08c3868e0c53a224385915174addaed1400a08d7b5745697370,common_voice_en_15577784.mp3,What time was it?,2,0,fifties,female,us,3
8d9f2fdceb751188db1c6a85d1379ae3fb1e3ccdb56570f6a87045a45dfa756d9546f19d58c81e2cbf569ad7efebbcb5ce64d5c25b637b1fa65a52a8d6aac528,common_voice_en_19355904.mp3,Surnames became necessary when governments introduced personal taxation.,2,0,fifties,male,canada,2
2516b77f6c37c7316b25e1d3b2e37d5618e53085a330d35e3aa24739b2f8185cde4f789f44c2d08c3868e0c53a224385915174addaed1400a08d7b5745697370,common_voice_en_15871705.mp3,Honesty is the best policy.,2,0,fifties,female,us,3
d9c287b975246bd9273d64ff480be753971f3f9f5603516e65461476bf6e3fe815217637274da8d2590004b6fc6ca6f4fbc34aa99b284cedea12d8b65566430d,common_voice_en_614531.mp3,He hoped that it would be someone as capable as his previous apprentice.,3,0,fifties,male,scotland,2
5bbb496aa09e55f5079b8ab3f0ecad17b8f8d858166fa30cf40fd5f150f1c834d8ae3c5dea514c521a10ece638196518de56b15df337863a73620bc998bc1fcd,common_voice_en_17271122.mp3,When will the train arrive this morning?,2,1,fifties,male,england,2
bf26e2774a69cfd5903bff70e0ccd7e71c42369d691dd52006d0be0211e935fc5584a984dd2605123f4c0b340fd54b60effde07f4d5c4c50c11e7d8a13f1a0e3,common_voice_en_19720349.mp3,"The telephone answering function had a female voice, with a slight New Jersey accent.",2,0,fifties,female,england,3
120ac332bef668233ecb1525262722dcf869cfb7c86365ae4088e5e131e9e3818f8df7b793f16c029680dc7b88aa58dd2e8941c8451608ed8d4e358a9ee6f7c6,common_voice_en_15733887.mp3,The fly made its way along the wall.,2,0,fifties,male,canada,2
21b31aaabed7bc69f6c9761d6127c2fd2c1ef7d25dd9a00c8f4c62e54a4a977839967b0dc91f4344679eb8732c03e682c1fdfa712e3f751a92f98854ae48bba9,common_voice_en_15733458.mp3,Why don't you say something?,2,0,fifties,male,us,2
d01b59cc37997624af25f38eac7686b7333c99ab24b1396a881fecbf655427978d2a3ee8dce2c948273d2f7e21a97d1549bf43121af9dadec286bacae6387b93,common_voice_en_670378.mp3,Two men with backpacks on looking at lingerie in a window.,2,0,fifties,male,us,2
ca55c934b0762dfdaa0dbf35eeb18004f69cfbb2ac889a09e3e794568a4df1cf89b80d9ebe25fa4f1211775a0930658b41f2c487f8dbbd24d8b7c37f4db51490,common_voice_en_18561644.mp3,How do we identify cancer early?,2,0,fifties,male,canada,2
70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,common_voice_en_10209059.mp3,"Sentences are built of nouns, verbs and sometimes adjectives.",2,0,fifties,female,us,3
5a139b6296005c2be639f170bef46e446409db78488bdf57e2872efb6d107386773e2ad2bad67620933cb59d57d886d8617678d9d9a23faceb21cfd90755315c,common_voice_en_20080891.mp3,Two classes of accuracy exist for graduated cylinders.,2,0,fifties,male,,2
6914f4b4078f1b226857f83fcfdc25827339d092067cc6f86b1582a953679bcf0ab3a99c8f81caed6e2271b9a7a80ee6cdca2732a74e28b790b7e95122205952,common_voice_en_19603498.mp3,The D-score and E-score are added together for the gymnast's final mark.,2,0,fifties,male,us,2
